pickup_longitude,pickup_latitude,pickup_date,pickup_time,pickup_hour,farePerDistance,trip_distance,fare_amount,dropoff_longitude,dropoff_latitude,dropoff_date,dropoff_time,dropoff_hour,payment_type,WWH,pickup_block_int,dropoff_block_int
-73.99154663,40.72977066,2/3/15,11:20:47,11,7.142857143,2.1,15,-73.98425293,40.75477982,2/3/15,11:45:19,11,1,1,91,20
-73.9627533,40.80472565,2/3/15,14:58:10,14,7.142857143,0.7,5,-73.96855927,40.79922104,2/3/15,15:02:38,15,1,1,186,187
-73.98286438,40.76145935,2/3/15,18:22:34,18,5,2,10,-73.99046326,40.73914337,2/3/15,18:36:20,18,1,1,20,90
-74.00258636,40.73394394,2/3/15,20:55:55,20,4.794520548,2.19,10.5,-73.97873688,40.74458313,2/3/15,21:09:34,21,1,1,91,75
-73.97645569,40.78582382,2/4/15,2:34:45,2,3.75,3.2,12,-73.95275116,40.82570648,2/4/15,2:47:06,2,0,1,187,163
-73.99084473,40.70258331,2/4/15,9:21:42,9,4.583333333,2.4,11,-74.00585175,40.72234726,2/4/15,9:35:34,9,0,1,137,106
-73.95954132,40.77187347,2/4/15,12:45:11,12,10,0.6,6,-73.96774292,40.77021027,2/4/15,12:52:00,12,1,1,179,179
-73.97814178,40.78353882,2/4/15,16:33:19,16,6.707317073,1.64,11,-73.95764923,40.77187347,2/4/15,16:48:40,16,0,1,187,129
-74.01524353,40.71629333,2/4/15,19:54:52,19,9.433962264,0.53,5,-74.01744843,40.71134186,2/4/15,19:59:57,19,0,1,37,37
-73.97111511,40.7628212,2/4/15,23:29:51,23,5.151515152,3.3,17,-73.93399048,40.76657486,2/4/15,23:51:26,23,0,1,20,54
-73.97834015,40.76245117,2/5/15,7:47:42,7,7.857142857,0.7,5.5,-73.98648834,40.7560997,2/5/15,7:53:21,7,0,1,20,20
-73.99854279,40.75428772,2/5/15,10:45:54,10,5.555555556,1.44,8,-73.98943329,40.74067307,2/5/15,10:53:58,10,0,1,90,90
-73.95400238,40.76723862,2/5/15,14:09:13,14,7.627118644,0.59,4.5,-73.95944214,40.76009369,2/5/15,14:13:28,14,1,1,129,129
-73.98007965,40.7461586,2/5/15,17:46:15,17,7.142857143,0.84,6,-73.98886871,40.73814011,2/5/15,17:52:12,17,0,1,75,90
-73.977211,40.72644424,2/5/15,20:48:47,20,3.333333333,4.2,14,-73.98701477,40.69742203,2/5/15,21:02:09,21,1,1,189,137
-73.96482086,40.7916832,2/5/15,22:59:48,22,5.696202532,0.79,4.5,-73.97292328,40.78766632,2/5/15,23:02:19,23,0,1,187,187
-73.97301483,40.75592041,2/6/15,6:53:13,6,5.136986301,1.46,7.5,-73.99108124,40.75053024,2/6/15,7:02:03,7,0,1,21,20
-73.96753693,40.7687912,2/6/15,9:59:31,9,10.29411765,0.34,3.5,-73.96530151,40.76831055,2/6/15,10:02:01,10,1,1,179,179
-74.00538635,40.70686722,2/6/15,14:14:30,14,4.166666667,7.2,30,-73.93173981,40.65493774,2/6/15,14:57:09,14,1,1,37,92
-74.00622559,40.70565414,2/6/15,17:47:41,17,7.5,0.6,4.5,-74.01394653,40.70449448,2/6/15,17:51:35,17,0,1,37,37
-73.97534943,40.75208664,2/6/15,20:15:06,20,9.677419355,0.62,6,-73.98318481,40.75034332,2/6/15,20:21:57,20,1,1,21,20
-74.01287842,40.70801544,2/6/15,22:42:52,22,3.121175031,8.17,25.5,-73.96356201,40.76579666,2/6/15,23:02:47,23,0,1,37,179
-73.98782349,40.75527573,2/7/15,2:21:56,2,3.369565217,4.6,15.5,-73.96585846,40.80501175,2/7/15,2:37:29,2,0,2,20,186
-73.87442017,40.77402878,2/7/15,9:31:39,9,3.045454545,11,33.5,-73.98993683,40.77584839,2/7/15,9:58:33,9,1,2,158,180
-73.97995758,40.73480988,2/7/15,12:51:05,12,4.278074866,1.87,8,-73.97872925,40.71234131,2/7/15,12:57:15,12,0,2,79,189
-74.01693726,40.70808029,2/7/15,15:50:03,15,4.934210526,1.52,7.5,-74.01009369,40.72148132,2/7/15,15:57:42,15,0,2,37,106
-73.99008942,40.74638367,2/7/15,18:59:57,18,9,0.5,4.5,-73.98479462,40.75344467,2/7/15,19:04:48,19,1,2,20,20
-74.00032043,40.74271774,2/7/15,22:06:42,22,5.25,2,10.5,-73.98914337,40.76354218,2/7/15,22:20:36,22,0,2,90,14
-73.9866333,40.74284363,2/8/15,0:33:06,0,5.666666667,1.5,8.5,-74.00501251,40.73996353,2/8/15,0:42:47,0,0,2,90,91
-73.97754669,40.73403931,2/8/15,3:38:54,3,3.131313131,4.95,15.5,-73.94972229,40.79027176,2/8/15,3:49:18,3,0,2,108,181
-73.99033356,40.7193718,2/8/15,11:58:04,11,6.666666667,1.2,8,-74.00803375,40.71686554,2/8/15,12:07:50,12,1,2,107,106
-73.96780396,40.76841354,2/8/15,15:08:16,15,4.166666667,3,12.5,-73.96815491,40.79966736,2/8/15,15:22:03,15,1,2,179,187
-73.97201538,40.76036072,2/8/15,18:26:11,18,5.248618785,1.81,9.5,-73.95220184,40.77310562,2/8/15,18:37:13,18,0,2,20,67
-73.99833679,40.72620773,2/8/15,22:42:49,22,3.733766234,3.08,11.5,-73.98488617,40.76124191,2/8/15,22:53:16,22,1,2,91,20
-73.95782471,40.78221512,2/9/15,8:55:04,8,7,0.5,3.5,-73.95315552,40.78860855,2/9/15,8:56:44,8,0,1,179,181
-74.00478363,40.72294617,2/9/15,12:37:00,12,4.642857143,1.4,6.5,-73.99106598,40.73702621,2/9/15,12:43:39,12,0,1,106,90
-73.99964142,40.7334404,2/9/15,16:17:18,16,8.181818182,0.55,4.5,-73.99378967,40.72919083,2/9/15,16:20:51,16,0,1,91,91
-73.99044037,40.71875381,2/9/15,19:23:31,19,4.379562044,2.74,12,-73.97706604,40.75184631,2/9/15,19:37:48,19,0,1,107,75
-73.97992706,40.75881577,2/9/15,23:44:39,23,5,1,5,-73.99416351,40.75653458,2/9/15,23:48:43,23,0,1,20,14
-73.97329712,40.74398422,2/10/15,8:21:23,8,6.538461538,1.3,8.5,-73.97174072,40.75893021,2/10/15,8:32:10,8,0,1,21,21
-73.94590759,40.78023148,2/10/15,11:42:34,11,3.833865815,3.13,12,-73.97688293,40.75793076,2/10/15,11:54:39,11,1,1,67,20
-73.97019196,40.76488113,2/10/15,15:49:43,15,5.294117647,1.7,9,-73.97127533,40.78364182,2/10/15,16:00:12,16,0,1,179,187
-74.00402069,40.74788284,2/10/15,19:18:06,19,4.130434783,2.3,9.5,-73.98236847,40.77167511,2/10/15,19:27:37,19,0,1,90,180
-73.9658432,40.76855469,2/10/15,21:43:37,21,4.117647059,1.7,7,-73.97669983,40.78255844,2/10/15,21:49:57,21,0,1,179,187
-73.95741272,40.72993088,2/11/15,1:11:23,1,3.232462173,7.27,23.5,-73.97293854,40.67515945,2/11/15,1:32:02,1,1,1,41,176
-73.96333313,40.77449036,2/11/15,9:04:30,9,6.077348066,1.81,11,-73.98182678,40.76229858,2/11/15,9:19:11,9,0,1,179,20
-73.9899292,40.73469925,2/11/15,13:17:48,13,6.5,1,6.5,-73.99632263,40.72179413,2/11/15,13:24:24,13,1,1,79,106
-73.86325073,40.76948547,2/11/15,16:45:42,16,3.640776699,10.3,37.5,-73.97920227,40.78666306,2/11/15,17:29:15,17,0,1,158,187
-73.95640564,40.77898026,2/11/15,19:37:20,19,8,0.5,4,-73.95401764,40.78468704,2/11/15,19:39:40,19,0,1,179,179
-73.97514343,40.79040146,2/11/15,22:02:53,22,5.140186916,2.14,11,-73.9466629,40.77248001,2/11/15,22:16:50,22,1,1,187,67
-73.97541046,40.75219727,2/12/15,6:54:07,6,3.173076923,5.2,16.5,-74.01165771,40.70325851,2/12/15,7:05:54,7,1,1,21,37
-73.99926758,40.68021011,2/12/15,9:50:39,9,5.454545455,1.1,6,-73.99412537,40.694767,2/12/15,9:57:08,9,1,1,161,160
-73.95126343,40.78239822,2/12/15,13:16:23,13,2.969247084,9.43,28,-73.91280365,40.88576508,2/12/15,13:38:15,13,0,1,67,112
-73.87288666,40.77410126,2/12/15,16:30:56,16,3.31882481,9.19,30.5,-73.9845047,40.76071548,2/12/15,16:59:49,16,1,1,158,20
-73.98279572,40.76283264,2/12/15,19:40:45,19,7.52688172,1.86,14,-73.96074677,40.76656723,2/12/15,20:02:35,20,0,1,20,129
-73.96057892,40.71958923,2/12/15,22:44:33,22,5.454545455,1.1,6,-73.94941711,40.71470642,2/12/15,22:50:30,22,0,1,162,71
-74.00260162,40.73438644,2/13/15,2:03:47,2,4.357798165,2.18,9.5,-73.99024963,40.75853348,2/13/15,2:12:54,2,0,1,91,14
-73.96592712,40.76277924,2/13/15,8:37:51,8,7.5,0.8,6,-73.97206116,40.75870895,2/13/15,8:44:06,8,0,1,179,21
-74.00520325,40.72239304,2/13/15,11:42:29,11,6.687898089,1.57,10.5,-73.99298859,40.74302292,2/13/15,11:57:00,11,0,1,106,90
-73.96404266,40.76139832,2/13/15,15:51:39,15,7.083333333,1.2,8.5,-73.96062469,40.7756691,2/13/15,16:01:39,16,1,1,129,179
-73.98872375,40.7367363,2/13/15,19:26:30,19,6.333333333,1.5,9.5,-73.98694611,40.72084808,2/13/15,19:39:56,19,1,1,79,107
-73.987854,40.75108337,2/13/15,21:58:02,21,8.75,0.4,3.5,-73.99260712,40.74498749,2/13/15,22:00:10,22,0,1,20,90
-73.97520447,40.79086685,2/14/15,0:21:23,0,3.354632588,6.26,21,-73.99463654,40.73886871,2/14/15,0:41:16,0,0,2,187,90
-73.98831177,40.72008133,2/14/15,4:33:03,4,3.472222222,3.6,12.5,-73.94975281,40.68708801,2/14/15,4:43:23,4,1,2,107,73
-73.96742249,40.76340866,2/14/15,11:41:29,11,3.928571429,2.8,11,-73.98382568,40.73009109,2/14/15,11:53:50,11,0,2,179,188
-74.00737,40.72742844,2/14/15,14:18:15,14,4.166666667,2.4,10,-73.98119354,40.73889542,2/14/15,14:29:27,14,0,2,106,75
-73.98482513,40.74187088,2/14/15,17:34:22,17,8.139534884,0.43,3.5,-73.98963928,40.73849487,2/14/15,17:36:24,17,1,2,79,90
-73.98510742,40.72774887,2/14/15,20:27:22,20,9.420289855,0.69,6.5,-73.99228668,40.7253418,2/14/15,20:35:40,20,0,2,188,91
-73.98001862,40.7431221,2/14/15,23:33:52,23,3.513513514,3.7,13,-73.97401428,40.78409576,2/14/15,23:47:10,23,0,2,75,187
-73.98622131,40.74692917,2/15/15,2:40:25,2,4.166666667,6,25,-73.95904541,40.6837883,2/15/15,3:11:14,3,1,2,20,33
-73.98723602,40.75076294,2/15/15,9:28:39,9,4.656862745,2.04,9.5,-73.99498749,40.72774506,2/15/15,9:37:30,9,0,2,20,91
-73.9712677,40.75813293,2/15/15,13:14:21,13,5.050505051,1.98,10,-73.99994659,40.76135254,2/15/15,13:27:31,13,0,2,21,90
-73.97452545,40.76170349,2/15/15,16:07:08,16,6.818181818,1.76,12,-73.98176575,40.77943802,2/15/15,16:23:26,16,1,2,20,180
-73.98395538,40.74310303,2/15/15,19:53:47,19,15,0.2,3,-73.98576355,40.74011612,2/15/15,19:55:02,19,0,2,79,79
-73.8427124,40.67432022,2/15/15,23:06:08,23,5.454545455,1.1,6,-73.85179901,40.66821671,2/15/15,23:11:08,23,1,2,69,155
-73.98725891,40.72914505,2/16/15,6:51:53,6,4.338842975,2.42,10.5,-73.99475098,40.75185013,2/16/15,7:03:07,7,0,1,188,90
-73.92660522,40.75199127,2/16/15,11:32:53,11,7.222222222,0.9,6.5,-73.93269348,40.7543602,2/16/15,11:40:01,11,1,1,88,130
-73.97977448,40.75070953,2/16/15,15:25:08,15,6.5,1,6.5,-73.9916687,40.74378586,2/16/15,15:31:33,15,1,1,75,90
-73.95485687,40.8051796,2/16/15,18:11:46,18,4.318181818,2.2,9.5,-73.9777832,40.78300476,2/16/15,18:22:16,18,1,1,175,187
-73.97966766,40.72305298,2/16/15,21:21:17,21,7.638888889,0.72,5.5,-73.98733521,40.72035599,2/16/15,21:26:28,21,1,1,189,107
-73.87017822,40.72647858,2/17/15,5:16:57,5,3.458382181,8.53,29.5,-73.98532867,40.7686882,2/17/15,5:58:24,5,1,1,19,180
-74.00205994,40.74062347,2/17/15,10:58:15,10,8.75,0.8,7,-73.99407196,40.74746323,2/17/15,11:06:20,11,0,1,90,20
-73.97366333,40.79388428,2/17/15,15:08:56,15,7.142857143,0.7,5,-73.97879791,40.78644943,2/17/15,15:12:25,15,0,1,187,187
-74.00827026,40.73681641,2/17/15,18:30:30,18,5.882352941,0.68,4,-74.00059509,40.74240494,2/17/15,18:33:35,18,0,1,91,90
-73.98077393,40.74202728,2/17/15,20:53:51,20,4.656862745,2.04,9.5,-73.98371124,40.76228333,2/17/15,21:05:05,21,0,1,75,20
-73.79006958,40.64690781,2/18/15,0:50:26,0,3.164942179,16.43,52,-73.97602844,40.7496109,2/18/15,1:11:05,1,0,1,158,75
-73.95711517,40.78308868,2/18/15,9:34:06,9,7.5,0.6,4.5,-73.95613098,40.77965164,2/18/15,9:37:11,9,1,1,179,179
-73.99861145,40.73982239,2/18/15,12:53:28,12,7.5,1.6,12,-73.97520447,40.74134445,2/18/15,13:12:14,13,0,1,90,75
-73.98765564,40.73265457,2/18/15,16:32:42,16,8.510638298,0.47,4,-73.98361206,40.73827362,2/18/15,16:34:51,16,0,1,188,79
-74.00540924,40.72728348,2/18/15,19:31:15,19,8.974358974,0.78,7,-74.00894165,40.71827698,2/18/15,19:39:50,19,0,1,106,106
-73.97949219,40.76273727,2/18/15,22:49:37,22,4.473684211,1.9,8.5,-73.97821045,40.74325943,2/18/15,22:58:53,22,0,1,20,75
-73.99694061,40.75689697,2/19/15,6:51:33,6,4.193548387,3.1,13,-73.9899826,40.72532272,2/19/15,7:06:33,7,0,1,90,188
-73.99610901,40.73277664,2/19/15,9:58:20,9,8.653846154,0.52,4.5,-73.99453735,40.72812653,2/19/15,10:01:37,10,0,1,91,91
-73.96411896,40.77056122,2/19/15,13:18:13,13,7.786885246,1.22,9.5,-73.97707367,40.75928879,2/19/15,13:31:05,13,0,1,179,20
-73.99186707,40.73332596,2/19/15,17:08:57,17,8.125,0.8,6.5,-73.98940277,40.73991394,2/19/15,17:16:16,17,1,1,91,90
-73.86595154,40.77075195,2/19/15,19:53:30,19,2.987804878,8.2,24.5,-73.94873047,40.78160477,2/19/15,20:10:44,20,0,1,158,67
-73.96842957,40.76507187,2/19/15,22:05:58,22,10,0.45,4.5,-73.96418762,40.77035141,2/19/15,22:09:30,22,0,1,179,179
-73.98913574,40.71861649,2/20/15,1:31:37,1,3.045923149,10.67,32.5,-73.95996094,40.62771225,2/20/15,1:58:52,1,0,1,107,58
-73.9828186,40.74204636,2/20/15,8:35:37,8,5.862068966,1.45,8.5,-73.97589111,40.75659561,2/20/15,8:46:29,8,0,1,79,20
-73.98459625,40.74253082,2/20/15,12:05:01,12,4.6875,3.2,15,-73.99074554,40.75411606,2/20/15,12:29:49,12,0,1,79,20
-74.01324463,40.71550369,2/20/15,15:18:29,15,4.090909091,3.3,13.5,-73.98918152,40.74565125,2/20/15,15:33:56,15,1,1,106,20
-73.96495819,40.75525284,2/20/15,18:33:46,18,5.128205128,2.73,14,-73.99490356,40.73657608,2/20/15,18:52:47,18,0,1,21,90
-73.99034882,40.75649261,2/20/15,20:49:46,20,4.119318182,3.52,14.5,-73.98190308,40.74116516,2/20/15,21:14:10,21,1,1,14,79
-73.97504425,40.75274658,2/20/15,23:59:03,23,9,0.5,4.5,-73.96930695,40.75603867,2/21/15,0:02:12,0,1,1,21,21
-73.98246002,40.7641983,2/21/15,3:28:12,3,7.5,0.6,4.5,-73.97913361,40.75784683,2/21/15,3:31:58,3,0,2,20,20
-73.96144104,40.7651825,2/21/15,10:39:52,10,5.303030303,1.32,7,-73.98244476,40.77353668,2/21/15,10:46:26,10,1,2,129,180
-73.98419189,40.7289505,2/21/15,13:38:19,13,4.8,3.75,18,-73.99281311,40.76764679,2/21/15,14:03:49,14,0,2,188,14
-73.9753952,40.75069809,2/21/15,17:06:29,17,4.016064257,2.49,10,-73.98287201,40.72713089,2/21/15,17:18:19,17,1,2,75,188
-73.98093414,40.75891113,2/21/15,21:02:49,21,5.217391304,2.3,12,-73.97678375,40.78249741,2/21/15,21:19:36,21,0,2,20,187
-73.95375061,40.76678848,2/21/15,23:55:43,23,8,0.5,4,-73.95130157,40.7707901,2/21/15,23:58:18,23,1,2,129,129
-73.9882431,40.71992111,2/22/15,3:34:53,3,4.241071429,2.24,9.5,-73.97727203,40.74668884,2/22/15,3:45:40,3,0,2,107,75
-73.98466492,40.77941895,2/22/15,11:09:30,11,5.617977528,0.89,5,-73.99147797,40.77008438,2/22/15,11:12:47,11,0,2,180,14
-73.96500397,40.80185318,2/22/15,15:08:44,15,5,1.4,7,-73.97390747,40.7840538,2/22/15,15:15:15,15,0,2,186,187
-74.00484467,40.74793625,2/22/15,18:28:50,18,6.5,1,6.5,-73.98918915,40.74369049,2/22/15,18:35:42,18,0,2,90,90
-73.98989868,40.76061249,2/22/15,22:18:18,22,6.837606838,1.17,8,-73.98860931,40.74842834,2/22/15,22:28:55,22,1,2,14,20
-73.96294403,40.76657867,2/23/15,7:18:08,7,6.32183908,0.87,5.5,-73.972229,40.7598114,2/23/15,7:23:17,7,0,1,179,20
-73.95193481,40.7843895,2/23/15,11:32:49,11,5,1.4,7,-73.94866943,40.77060318,2/23/15,11:40:08,11,0,1,179,129
-73.9673996,40.78929901,2/23/15,15:02:57,15,5.769230769,1.3,7.5,-73.98109436,40.77840424,2/23/15,15:11:22,15,0,1,187,180
-74.01735687,40.7066803,2/23/15,18:11:40,18,3.191489362,6.11,19.5,-73.9691925,40.75601959,2/23/15,18:30:07,18,1,1,37,21
-74.00795746,40.71712875,2/23/15,20:39:36,20,8.139534884,0.43,3.5,-74.0080719,40.7226181,2/23/15,20:41:03,20,0,1,106,106
-73.99990082,40.73309708,2/24/15,2:20:26,2,8.75,0.4,3.5,-73.99312592,40.7309761,2/24/15,2:22:29,2,1,1,91,91
-74.01268768,40.70254898,2/24/15,8:56:37,8,10,0.7,7,-74.00628662,40.70943069,2/24/15,9:05:23,9,1,1,37,37
-73.95874023,40.77518082,2/24/15,12:09:09,12,6.382978723,2.82,18,-73.98706818,40.74731064,2/24/15,12:38:12,12,0,1,179,20
-73.99018097,40.73192978,2/24/15,15:31:56,15,7.638888889,0.72,5.5,-73.98561096,40.74134827,2/24/15,15:38:06,15,0,1,188,90
-74.00002289,40.73470688,2/24/15,18:44:34,18,5.395683453,1.39,7.5,-74.00494385,40.75133896,2/24/15,18:53:04,18,1,1,91,90
-73.98012543,40.77559662,2/24/15,21:47:14,21,4.473684211,1.9,8.5,-73.9575119,40.78017044,2/24/15,21:55:41,21,1,1,180,179
-73.92414093,40.76142502,2/25/15,3:18:19,3,2.749806352,12.91,35.5,-73.98895264,40.6662178,2/25/15,3:39:41,3,0,1,54,176
-73.95858002,40.76050568,2/25/15,8:53:30,8,7.075471698,1.06,7.5,-73.9718399,40.75716019,2/25/15,9:02:49,9,1,1,129,21
-74.01461029,40.71538925,2/25/15,12:27:10,12,3.896103896,3.85,15,-73.99613953,40.76358032,2/25/15,12:42:35,12,0,1,37,14
-73.97939301,40.74866104,2/25/15,16:48:55,16,3.741007194,13.9,52,-73.80428314,40.66233826,2/25/15,17:48:22,17,0,1,75,158
-73.9950943,40.72874832,2/25/15,19:38:07,19,5.588235294,1.7,9.5,-73.98039246,40.74803543,2/25/15,19:49:39,19,0,1,91,75
-73.97801971,40.75429153,2/25/15,22:15:13,22,4.335260116,1.73,7.5,-73.95955658,40.77127838,2/25/15,22:22:56,22,0,1,20,179
-73.98350525,40.7218895,2/26/15,6:55:43,6,3.974358974,3.9,15.5,-73.97071075,40.75844955,2/26/15,7:10:58,7,0,1,189,21
-73.98464966,40.74398422,2/26/15,9:42:52,9,7.5,1.2,9,-73.97485352,40.76002121,2/26/15,9:55:26,9,0,1,20,20
-73.97265625,40.74915314,2/26/15,13:13:38,13,9.666666667,1.5,14.5,-73.99404144,40.74998474,2/26/15,13:37:47,13,1,1,21,20
-73.98348999,40.72579575,2/26/15,16:32:57,16,4.671968191,5.03,23.5,-73.9903183,40.77537155,2/26/15,17:07:29,17,0,1,188,180
-73.96744537,40.7693634,2/26/15,19:27:50,19,5.333333333,1.5,8,-73.97009277,40.75265884,2/26/15,19:37:06,19,1,1,179,21
-74.00293732,40.74474716,2/26/15,22:30:53,22,7.5,0.6,4.5,-73.99617767,40.74824905,2/26/15,22:33:37,22,0,1,90,20
-73.97232819,40.75340271,2/27/15,2:19:18,2,3.461538462,5.2,18,-73.88499451,40.75555801,2/27/15,2:37:39,2,1,1,21,157
-73.86293793,40.76870346,2/27/15,8:37:44,8,3.731343284,3.35,12.5,-73.91668701,40.7705574,2/27/15,8:49:57,8,1,1,158,132
-73.97816467,40.77705002,2/27/15,11:47:02,11,5.412371134,1.94,10.5,-73.95376587,40.77930832,2/27/15,12:00:34,12,0,1,180,179
-73.99049377,40.7610054,2/27/15,16:23:57,16,5.333333333,1.5,8,-74.00551605,40.74521255,2/27/15,16:32:29,16,0,1,14,90
-73.97511292,40.78251648,2/27/15,19:22:41,19,8.088235294,0.68,5.5,-73.98130035,40.77386856,2/27/15,19:28:58,19,1,1,187,180
-73.94966125,40.81209564,3/7/15,9:42:44,9,10,0.4,4,-73.94791412,40.80789566,3/7/15,9:45:19,9,1,2,164,175
-73.99260712,40.75344849,3/7/15,12:57:34,12,15,0.3,4.5,-73.98825836,40.75655365,3/7/15,13:01:45,13,1,2,90,20
-73.96600342,40.8000145,3/27/15,18:36:32,18,4.651162791,4.3,20,-73.92950439,40.85496902,3/27/15,19:03:19,19,1,1,187,190
-74.00029755,40.75839996,3/7/15,17:03:42,17,6.428571429,1.4,9,-73.97808075,40.75317764,3/7/15,17:16:25,17,1,2,90,20
-73.9998703,40.73316193,3/7/15,18:00:51,18,3.787878788,3.3,12.5,-73.96232605,40.75883865,3/7/15,18:14:33,18,1,2,91,21
-73.98184967,40.73233414,3/1/15,3:08:07,3,10,0.4,4,-73.98696899,40.73350906,3/1/15,3:11:32,3,1,2,79,79
-74.01573944,40.71114731,3/27/15,22:16:40,22,3.53470437,7.78,27.5,-73.96165466,40.80124664,3/27/15,22:45:22,22,0,1,37,186
-73.99649048,40.73776627,3/27/15,23:06:05,23,5.555555556,1.08,6,-73.98694611,40.751091,3/27/15,23:12:05,23,0,1,90,20
-73.97721863,40.75465012,3/7/15,21:23:41,21,7.692307692,0.78,6,-73.98484802,40.76037979,3/7/15,21:30:27,21,1,2,20,20
-73.95394135,40.77986145,3/1/15,12:02:48,12,5.442176871,1.47,8,-73.96753693,40.76290512,3/1/15,12:11:06,12,1,2,179,179
-73.99223328,40.75825119,3/28/15,2:08:04,2,3.58974359,3.9,14,-73.94877625,40.78753662,3/28/15,2:21:03,2,0,2,14,181
-73.96408081,40.77109528,3/28/15,3:25:28,3,6,1.5,9,-73.95663452,40.78678131,3/28/15,3:35:29,3,1,2,179,184
-74.0086441,40.72597885,3/8/15,0:54:09,0,6.153846154,1.3,8,-73.9887619,40.72757339,3/8/15,1:03:40,1,0,2,106,188
-74.0128479,40.70183182,3/1/15,17:23:27,17,8.333333333,0.54,4.5,-74.00457001,40.70671082,3/1/15,17:27:19,17,0,2,37,37
-73.98860931,40.73122787,3/1/15,18:49:25,18,6.25,1.2,7.5,-73.99182892,40.7439537,3/1/15,18:58:24,18,0,2,188,90
-73.95992279,40.77030945,3/28/15,11:38:35,11,4.75,2,9.5,-73.98242188,40.75720978,3/28/15,11:50:10,11,1,2,129,20
-73.96875763,40.75465775,3/8/15,9:52:12,9,3.666666667,3,11,-73.98606873,40.71898651,3/8/15,10:03:24,10,1,2,21,189
-73.90557098,40.85314178,3/2/15,1:44:23,1,5.156950673,2.23,11.5,-73.89724731,40.84249878,3/2/15,2:00:16,2,1,1,102,126
-73.79147339,40.64591599,3/2/15,6:54:41,6,2.03125,25.6,52,-74.01136017,40.70557022,3/2/15,7:59:35,7,0,1,158,37
-73.9905777,40.74590683,3/28/15,15:35:19,15,5,1.6,8,-73.97525787,40.76428604,3/28/15,15:43:48,15,1,2,90,20
-73.98023987,40.74830246,3/8/15,14:36:16,14,10,0.5,5,-73.98482513,40.7422905,3/8/15,14:40:45,14,0,2,75,79
-73.96354675,40.76604843,3/2/15,10:59:01,10,6.818181818,1.1,7.5,-73.97796631,40.76141357,3/2/15,11:07:52,11,0,1,179,20
-73.98851013,40.75418091,3/2/15,12:05:47,12,9.340659341,0.91,8.5,-74.00093079,40.75799179,3/2/15,12:17:25,12,0,1,20,90
-73.98783875,40.77954102,3/28/15,19:36:33,19,6.132075472,2.12,13,-73.9701767,40.76134872,3/28/15,19:54:53,19,0,2,180,21
-73.97607422,40.74161148,3/8/15,19:27:27,19,4.112554113,2.31,9.5,-73.98342896,40.76314163,3/8/15,19:37:55,19,0,2,75,20
-73.97917938,40.76674271,3/2/15,16:23:51,16,5.714285714,1.4,8,-73.96328735,40.77479172,3/2/15,16:32:32,16,0,1,20,179
-73.99215698,40.72887039,3/28/15,22:20:27,22,6.177606178,2.59,16,-73.99559784,40.75379181,3/28/15,22:45:16,22,0,2,91,90
-73.97983551,40.765625,3/28/15,23:07:15,23,5.483870968,1.55,8.5,-73.97680664,40.78412247,3/28/15,23:16:34,23,0,2,20,187
-73.97640991,40.76562119,3/9/15,5:48:54,5,3.711790393,2.29,8.5,-73.95249939,40.77944565,3/9/15,5:55:11,5,0,1,20,67
-74.00034332,40.73780441,3/2/15,20:32:07,20,4.47761194,2.01,9,-73.97770691,40.74881363,3/2/15,20:42:15,20,0,1,91,75
-73.99201965,40.72605515,3/2/15,21:30:20,21,3.83480826,3.39,13,-73.96401215,40.71894836,3/2/15,21:42:36,21,0,1,91,162
-74.00430298,40.74243927,3/29/15,2:44:22,2,5.428571429,1.75,9.5,-73.98171234,40.74720383,3/29/15,2:56:14,2,0,2,90,20
-73.99414825,40.75113297,3/9/15,11:24:40,11,15,0.5,7.5,-74.00095367,40.75628281,3/9/15,11:35:16,11,1,1,20,90
-73.97887421,40.75866699,3/9/15,12:39:22,12,11,1,11,-73.97071838,40.75201416,3/9/15,12:56:05,12,0,1,20,21
-73.95581818,40.78173828,3/3/15,8:00:03,8,6.538461538,1.3,8.5,-73.96817017,40.76522827,3/3/15,8:10:08,8,1,1,179,179
-73.98322296,40.72121048,3/29/15,11:25:11,11,3.125,4,12.5,-74.01373291,40.71339035,3/29/15,11:32:12,11,1,2,189,37
-73.86491394,40.77035141,3/9/15,16:54:52,16,3.220696938,9.47,30.5,-73.96846771,40.7865181,3/9/15,17:22:45,17,0,1,158,187
-73.99042511,40.73044968,3/9/15,18:03:20,18,8.076923077,1.3,10.5,-73.98386383,40.74687576,3/9/15,18:19:23,18,1,1,188,20
-73.95843506,40.77572632,3/3/15,12:45:43,12,8.992805755,1.39,12.5,-73.97294617,40.76443863,3/3/15,13:04:34,13,0,1,179,184
-73.93967438,40.79014587,3/29/15,15:54:45,15,5.652173913,2.3,13,-73.96160126,40.77114487,3/29/15,16:13:23,16,0,2,181,179
-73.87096405,40.7737236,3/29/15,17:02:53,17,3.277310924,11.9,39,-73.99715424,40.75784683,3/29/15,17:47:03,17,0,2,158,90
-73.97580719,40.75468826,3/9/15,22:25:26,22,3.556485356,7.17,25.5,-73.95767975,40.67721939,3/9/15,22:54:41,22,0,1,20,78
-73.99381256,40.741642,3/3/15,18:15:57,18,7.954545455,0.88,7,-74.00478363,40.74067688,3/3/15,18:25:07,18,0,1,90,91
-73.9519043,40.77378464,3/29/15,20:19:40,20,5.555555556,1.44,8,-73.96728516,40.76345825,3/29/15,20:27:56,20,0,2,67,179
